batch_id,item_id,parent_ids,source_queue_type,mass_nominal_kg,route_material_basis,availability_class,route_decision,primary_process_id,secondary_process_ids,ready_machine_ids,blocked_machine_or_process_reason,critical_performance_requirements,simulation_import_mass_policy,confidence,flags,reasoning_brief
route_batch_01,ebf3_wire_feed_motor_housing,ebf3_wire_feed_gearmotor,existing_route_as_leaf,0.2,steel_stock,local_derived,lunar_candidate_flagged,motor_housing_casting_v0,machining_basic_v0;motor_final_assembly_v0,labor_bot_general_v0;induction_forge_v0;casting_mold_set;multi_axis_cnc_machining_center;assembly_tools_basic,none,Bearing seat fit; motor alignment; vacuum outgassing; thermal path,sensitivity_flag,medium,motion_precision;motor_housing,The housing route is available but gearmotor performance in vacuum is not ordinary structure.
route_batch_01,ebf3_wire_feed_idler_arm,ebf3_wire_feed_pressure_arm,existing_route_as_leaf,0.4,steel_stock,local_derived,lunar_candidate_flagged,machining_basic_v0,assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,none,Pivot fit; stiffness; drive-roll pressure stability; wear debris control,sensitivity_flag,medium,motion_wear;wire_feed,The idler arm is local metalwork but it controls feed pressure and wear.
route_batch_01,ebf3_pressure_spring,ebf3_wire_feeder,existing_route_as_leaf,0.3,steel_bar_stock,local_derived,route_gap,metal_forming_basic_v0,inspection_basic_v0,labor_bot_general_v0;assembly_tools_basic,metal_forming_basic_v0 requires non-Ready hydraulic_press and plate_rolling_mill; KB also lacks spring steel heat treatment and fatigue-qualified spring forming route,Spring rate; preload; fatigue life; heat treatment; vacuum cleanliness,import_until_gap_resolved,low,spring;fatigue;route_gap,The item is worth local manufacture later but current KB does not close spring performance.
route_batch_01,ebf3_spool_support_shaft,ebf3_wire_feeder,existing_route_as_leaf,0.5,steel_bar_stock,local_derived,lunar_candidate_flagged,steel_shaft_machining_v1,inspection_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center,none,Shaft straightness; bearing seat finish; spool runout; wear surface,sensitivity_flag,medium,motion_precision;shaft,Steel shaft machining is Ready but spool bearing seats and runout should be flagged.
route_batch_01,ebf3_wire_outlet_guide_tube,ebf3_wire_feeder,existing_route_as_leaf,0.25,steel_stock,local_derived,lunar_candidate_flagged,machining_basic_v0,inspection_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center,none,Internal bore finish; wear resistance; wire alignment; vacuum debris control,sensitivity_flag,medium,wire_feed;wear,The guide tube is locally machinable but bore wear controls feed reliability.
route_batch_01,ebf3_wire_feeder_feedthrough_flange,ebf3_wire_feeder_feedthrough_connector,existing_route_as_leaf,0.08,steel_stock,local_derived,lunar_candidate_flagged,machining_basic_v0,electrical_feedthrough_vacuum_fabrication_v0,labor_bot_general_v0;multi_axis_cnc_machining_center,none,Seal face flatness; bolt pattern; dielectric clearance to pins; vacuum leak support,sensitivity_flag,medium,vacuum_feedthrough;HV,The flange body is local but it is part of a vacuum electrical feedthrough boundary.
route_batch_01,ebf3_wire_feeder_feedthrough_signal_pin_set,ebf3_wire_feeder_feedthrough_connector,existing_route_as_leaf,0.04,alumina_ceramic_v0,local_derived,defer_import_fallback,electrical_feedthrough_vacuum_fabrication_v0,electrical_assembly_basic_v0,labor_bot_general_v0;assembly_tools_basic,Feedthrough process is only a placeholder and hermetic signal-pin seal materials are unresolved,Hermeticity; insulation resistance; signal integrity; shielding; vacuum leak rate,import_until_gap_resolved,low,vacuum_feedthrough;signal;seal_gap,Signal pins through vacuum should import until the metal-ceramic feedthrough route is real.
route_batch_01,ebf3_wire_spool_core,ebf3_wire_spool,existing_route_as_leaf,0.35,steel_stock,local_derived,lunar_candidate,machining_basic_v0,assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,none,Spool concentricity; flange fit; wire contact surface,local_nominal,medium,ordinary_metalwork,The spool core is an ordinary machined metal part.
route_batch_01,ebf3_z_axis_counterbalance_anchor_set,ebf3_z_axis_counterbalance,existing_route_as_leaf,0.25,steel_stock,local_derived,lunar_candidate_flagged,machining_basic_v0,assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,none,Counterbalance load path; fatigue at anchor; alignment; fastener preload,sensitivity_flag,medium,motion_load;counterbalance,Anchor hardware is locally machinable but Z-axis counterbalance loads should be flagged.
route_batch_01,ebf3_z_axis_counterbalance_spring_end_seat_set,ebf3_z_axis_counterbalance_force_element,implemented_split_child,0.12,steel_stock,local_derived,lunar_candidate_flagged,machining_basic_v0,assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,none,Spring end seating; load centering; wear; fatigue margin; capture under preload,sensitivity_flag,medium,spring_interface;architecture_assumption:metal_spring_counterbalance_baseline,Architecture assumes metal spring counterbalance so local steel seats are plausible but spring-load performance is flagged.
