batch_id,item_id,parent_ids,source_queue_type,mass_nominal_kg,route_material_basis,availability_class,route_decision,primary_process_id,secondary_process_ids,ready_machine_ids,blocked_machine_or_process_reason,critical_performance_requirements,simulation_import_mass_policy,confidence,flags,reasoning_brief
route_batch_01,ebf3_transformer_spacer_post_set,ebf3_transformer_insulation_spacers,existing_route_as_leaf,0.4,alumina_ceramic_v0,local_derived,route_gap,ceramic_forming_basic_v0,coil_insulation_production_v0;assembly_basic_v0,labor_bot_general_v0;chemical_reactor_basic;assembly_tools_basic,"HV transformer dielectric spacer posts need oil compatibility, creepage, aging, and dielectric qualification beyond generic ceramic support.",HV creepage; oil compatibility; compressive strength; dimensional stability,import_until_gap_resolved,medium,HV_dielectric;transformer;semantic_audit:hv_transformer_dielectric_gap,Transformer spacer posts are part of an HV/oil dielectric package and should import until that local route is closed.
route_batch_01,ebf3_positioning_signal_cable_insulation_set,ebf3_vacuum_compatible_signal_cabling,existing_route_as_leaf,0.2,silicone_rubber,import_or_recycle,earth_import,import_receiving_basic_v0,,labor_bot_general_v0,vacuum compatible flexible cable insulation depends on polymer volatile chemistry and local cable qualification is absent,Signal insulation resistance; vacuum outgassing; flexibility; radiation aging; conductor insulation adhesion,import_nominal,high,polymer;vacuum_cable;earth_import,Signal cable insulation should be imported rather than hidden inside local cabling.
route_batch_01,ebf3_wire_feed_control_shield,ebf3_wire_feed_control_module,existing_route_as_leaf,0.1,steel_plate_or_sheet,local_derived,lunar_candidate_flagged,sheet_metal_cutting_v0,electrical_assembly_basic_v0,labor_bot_general_v0;assembly_tools_basic,,EMI shielding; grounding contact; clearance from control electronics,sensitivity_flag,medium,electronics;shielding,The shield is sheet metal but control electronics noise performance should remain marked.
route_batch_01,ebf3_wire_feed_motor_housing,ebf3_wire_feed_gearmotor,existing_route_as_leaf,0.2,steel_stock,local_derived,lunar_candidate_flagged,motor_housing_casting_v0,machining_basic_v0;motor_final_assembly_v0,labor_bot_general_v0;induction_forge_v0;casting_mold_set;multi_axis_cnc_machining_center;assembly_tools_basic,,Bearing seat fit; motor alignment; vacuum outgassing; thermal path,sensitivity_flag,medium,motion_precision;motor_housing,The housing route is available but gearmotor performance in vacuum is not ordinary structure.
route_batch_01,ebf3_wire_feed_idler_arm,ebf3_wire_feed_pressure_arm,existing_route_as_leaf,0.4,steel_stock,local_derived,lunar_candidate_flagged,machining_basic_v0,assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,,Pivot fit; stiffness; drive-roll pressure stability; wear debris control,sensitivity_flag,medium,motion_wear;wire_feed,The idler arm is local metalwork but it controls feed pressure and wear.
route_batch_01,ebf3_pressure_spring,ebf3_wire_feeder,existing_route_as_leaf,0.3,steel_bar_stock,local_derived,route_gap,metal_forming_basic_v0,inspection_basic_v0,labor_bot_general_v0;assembly_tools_basic,metal_forming_basic_v0 requires non-Ready hydraulic_press and plate_rolling_mill; KB also lacks spring steel heat treatment and fatigue-qualified spring forming route,Spring rate; preload; fatigue life; heat treatment; vacuum cleanliness,import_until_gap_resolved,low,spring;fatigue;route_gap,The item is worth local manufacture later but current KB does not close spring performance.
route_batch_01,ebf3_spool_support_shaft,ebf3_wire_feeder,existing_route_as_leaf,0.5,steel_bar_stock,local_derived,lunar_candidate_flagged,steel_shaft_machining_v1,inspection_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center,,Shaft straightness; bearing seat finish; spool runout; wear surface,sensitivity_flag,medium,motion_precision;shaft,Steel shaft machining is Ready but spool bearing seats and runout should be flagged.
route_batch_01,ebf3_wire_outlet_guide_tube,ebf3_wire_feeder,existing_route_as_leaf,0.25,steel_stock,local_derived,lunar_candidate_flagged,machining_basic_v0,inspection_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center,,Internal bore finish; wear resistance; wire alignment; vacuum debris control,sensitivity_flag,medium,wire_feed;wear,The guide tube is locally machinable but bore wear controls feed reliability.
route_batch_01,ebf3_wire_feeder_feedthrough_flange,ebf3_wire_feeder_feedthrough_connector,existing_route_as_leaf,0.08,steel_stock,local_derived,lunar_candidate_flagged,machining_basic_v0,machining_basic_v0;assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center,,Seal face flatness; bolt pattern; dielectric clearance to pins; vacuum leak support,sensitivity_flag,medium,vacuum_feedthrough;HV;process_fix:do_not_claim_hermetic_feedthrough_closure,"The flange body is locally machinable steel, but hermetic feedthrough closure is not claimed by this leaf route and remains a separate gap."
route_batch_01,ebf3_wire_feeder_feedthrough_signal_pin_set,ebf3_wire_feeder_feedthrough_connector,existing_route_as_leaf,0.04,alumina_ceramic_v0,local_derived,route_gap,electrical_feedthrough_vacuum_fabrication_v0,electrical_assembly_basic_v0,labor_bot_general_v0;assembly_tools_basic,"Signal pin set needs conductive pins, shielding, and hermetic seal technology; alumina-only local route is wrong boundary.",Hermeticity; insulation resistance; signal integrity; shielding; vacuum leak rate,import_until_gap_resolved,low,vacuum_feedthrough;signal;seal_gap;semantic_audit:hermetic_signal_feedthrough_gap,"Wire-feeder feedthrough signal pins are a route gap until conductor, seal, dielectric, and leak-test routes are explicit."
route_batch_01,ebf3_wire_spool_core,ebf3_wire_spool,existing_route_as_leaf,0.35,steel_stock,local_derived,lunar_candidate,machining_basic_v0,assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,,Spool concentricity; flange fit; wire contact surface,local_nominal,medium,ordinary_metalwork,The spool core is an ordinary machined metal part.
route_batch_01,ebf3_z_axis_counterbalance_anchor_set,ebf3_z_axis_counterbalance,existing_route_as_leaf,0.25,steel_stock,local_derived,lunar_candidate_flagged,machining_basic_v0,assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,,Counterbalance load path; fatigue at anchor; alignment; fastener preload,sensitivity_flag,medium,motion_load;counterbalance,Anchor hardware is locally machinable but Z-axis counterbalance loads should be flagged.
route_batch_01,ebf3_z_axis_counterbalance_spring_end_seat_set,ebf3_z_axis_counterbalance_force_element,implemented_split_child,0.12,steel_stock,local_derived,lunar_candidate_flagged,machining_basic_v0,assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,,Spring end seating; load centering; wear; fatigue margin; capture under preload,sensitivity_flag,medium,spring_interface;architecture_assumption:metal_spring_counterbalance_baseline,Architecture assumes metal spring counterbalance so local steel seats are plausible but spring-load performance is flagged.
route_batch_02,ebf3_anti_wear_guide_holder,ebf3_anti_wear_guide,existing_route_as_leaf,0.03,steel,local_derived,lunar_candidate_flagged,steel_shaft_machining_v0,machining_basic_v0;surface_finishing_am_parts_v0;assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,,guide alignment; wear surface; dry/vacuum lubrication compatibility,sensitivity_flag,medium,motion_precision;wear,Small steel holder is locally machinable with Ready CNC route but guide wear and vacuum lubrication make it a flagged local candidate.
route_batch_02,ebf3_axis_motor_mounting_feature_set,ebf3_axis_motors,existing_route_as_leaf,1,steel,local_derived,lunar_candidate_flagged,mounting_bracket_steel_forming_v0,steel_shaft_machining_v0;machining_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;alignment_tools,,motor alignment; fastener preload; vibration stiffness; vacuum lubricant isolation,sensitivity_flag,medium,motion_precision,Steel mounting features fit local forming and machining but motor alignment and preload interfaces must be tracked in simulation.
route_batch_02,ebf3_ball_nut_rolling_ball_set,ebf3_ball_nuts,existing_route_as_leaf,0.45,bearing_steel,local_derived,route_gap,bearing_set_heavy_production_v0,ball_bearing_machining_v0;assembly_process_bearing_v0,labor_bot_general_v0;assembly_tools_basic,"Bearing-grade balls need roundness, hardening, grinding, preload, inspection, and vacuum lubricant qualification beyond current Ready route.",ball grade roundness; hardness; preload; vacuum lubricant compatibility,import_until_gap_resolved,low,motion_precision;blocked_nonready_machine;semantic_audit:precision_bearing_ball_gap,"Rolling balls expose a reusable precision bearing route gap, so first simulation should import until bearing-grade production closes."
route_batch_02,ebf3_z_axis_ball_screw_shaft,ebf3_ball_screw_shafts,existing_route_as_leaf,1,bearing_steel,local_derived,route_gap,ball_screw_fabrication_v0,steel_shaft_machining_v0;surface_finishing_am_parts_v0,labor_bot_general_v0;multi_axis_cnc_machining_center,"Ball-screw shaft needs lead accuracy, ground race/thread finish, straightness, hardening, preload behavior, and lubricant compatibility beyond Ready CNC.",lead accuracy; thread/race finish; straightness; preload; vacuum lubricant compatibility,import_until_gap_resolved,low,motion_precision;blocked_nonready_machine;semantic_audit:ball_screw_route_gap,"Z-axis ball-screw shaft is a precision motion route gap, not a low-priority fallback."
route_batch_02,ebf3_cabin_access_door_panel,ebf3_cabin_access_door,existing_route_as_leaf,13,steel_sheet,local_derived,route_gap,sheet_metal_cutting_v0,steel_ingot_cast_v0;sheet_making_from_ingot_v0;sealing_and_assembly_basic_v0;leak_test_v0,labor_bot_general_v0;casting_furnace_v0;assembly_tools_basic,"Sheet cutting does not close vacuum-door seal-face flatness, repeated seal loading, and leak qualification.",vacuum boundary stiffness; sealing face flatness; leak rate; low outgassing finish,import_until_gap_resolved,medium,vacuum_boundary;route_gap:vacuum_door_panel_leak_qualification,"The door panel is not just a sheet-metal part; it carries vacuum seal-face and stiffness requirements, so first simulation should import until the route is closed."
route_batch_02,ebf3_cabin_access_door_hinge_leaf_or_bracket_set,ebf3_cabin_access_door_hinge_set,implemented_split_child,0.9,steel,local_derived,lunar_candidate_flagged,mounting_bracket_steel_forming_v0,steel_shaft_machining_v0;assembly_basic_v0;leak_test_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,,hinge alignment; cycle wear; vacuum-compatible finish; door seal load retention,sensitivity_flag,medium,vacuum_motion;implemented_split_child,Hinge leaves are locally formable steel hardware but door seal loading and vacuum wear make the route flagged.
route_batch_02,ebf3_cabin_access_door_latch_pivot_axle_set,ebf3_cabin_access_door_latch_set,implemented_split_child,0.4,steel,local_derived,lunar_candidate_flagged,steel_shaft_machining_v0,machining_basic_v0;assembly_basic_v0;surface_finishing_am_parts_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,,pivot diameter tolerance; latch preload; wear; vacuum-compatible surface,sensitivity_flag,medium,vacuum_motion;implemented_split_child,Pivot and axle hardware can use steel machining but latch preload and dry wear should stay flagged.
route_batch_02,ebf3_cabin_frame_member_set,ebf3_cabin_frame,existing_route_as_leaf,24,steel_structural_stock,local_derived,lunar_candidate_flagged,steel_bar_stock_rolling_shop_v0,steel_ingot_cast_v0;machining_basic_v0;assembly_basic_v0,labor_bot_general_v0;casting_furnace_v0;rolling_mill_v0;multi_axis_cnc_machining_center;assembly_tools_basic,,frame straightness; door/wall interface stiffness; vacuum-compatible joints,sensitivity_flag,medium,structural_vacuum_interface,Steel frame members are supported by Ready rolling and machining but cabin boundary interfaces require flagged stiffness and joint assumptions.
route_batch_02,ebf3_cabin_lighting_port_frame,ebf3_cabin_lighting_mount_and_port,existing_route_as_leaf,30,steel_structural_stock,local_derived,route_gap,steel_bar_stock_rolling_shop_v0,steel_ingot_cast_v0;machining_basic_v0;sealing_and_assembly_basic_v0;leak_test_v0,labor_bot_general_v0;casting_furnace_v0;rolling_mill_v0;multi_axis_cnc_machining_center;assembly_tools_basic,"Local steel stock is plausible, but sealing face geometry, optical port alignment, and leak qualification are not closed.",port flatness; optical opening alignment; leak rate at attached seal; thermal distortion,import_until_gap_resolved,medium,vacuum_port;route_gap:vacuum_port_frame_qualification,The port frame is a large vacuum-boundary item; local material is plausible but the qualified fabrication route is still a gap.
route_batch_02,ebf3_cabin_sacrificial_liner_retainer_set,ebf3_cabin_sacrificial_liner,existing_route_as_leaf,2,steel,local_derived,lunar_candidate_flagged,mounting_bracket_steel_forming_v0,sheet_metal_cutting_v0;assembly_basic_v0,labor_bot_general_v0;assembly_tools_basic,,retention under thermal cycling; low outgassing; replacement wear,sensitivity_flag,medium,vacuum_thermal,Simple retainers are local steel candidates but cabin vacuum and thermal cycling keep them flagged.
route_batch_02,ebf3_cabin_wall_panel_set,ebf3_cabin_wall_panels,existing_route_as_leaf,34,steel_sheet,local_derived,route_gap,sheet_metal_cutting_v0,steel_ingot_cast_v0;sheet_making_from_ingot_v0;sealing_and_assembly_basic_v0;leak_test_v0,labor_bot_general_v0;casting_furnace_v0;assembly_tools_basic,"Local steel sheet forming exists, but vacuum wall leak-rate, joint sealing, and distortion qualification are not closed by Ready processes.",vacuum wall leak rate; panel flatness; joint sealing; thermal distortion,import_until_gap_resolved,medium,vacuum_boundary;route_gap:vacuum_boundary_leak_qualification,"The wall panel mass is lunar-material plausible, but a vacuum-boundary panel cannot be counted local until forming, joining, and leak qualification are explicit."
route_batch_02,ebf3_can_bus_interface_shield,ebf3_can_bus_interface,existing_route_as_leaf,0.1,aluminum_sheet,local_derived,lunar_candidate_flagged,sheet_metal_cutting_v0,sheet_making_from_ingot_1mm_v0;assembly_basic_v0,labor_bot_general_v0;assembly_tools_basic,,EMI shielding continuity; grounding interface; electronics clearance,sensitivity_flag,medium,electronics_shield,Shield mass is locally formable aluminum or steel but electronics EMI and grounding performance remain flagged.
route_batch_02,ebf3_dc_link_busbar_set,ebf3_dc_link_capacitor_bank,existing_route_as_leaf,0.9,aluminum_conductor,local_derived,lunar_candidate_flagged,sheet_making_from_ingot_1mm_v0,aluminum_housing_machining_v0;assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,,current rating; temperature rise; creepage and clearance; bolted joint resistance,sensitivity_flag,medium,HV_power;aluminum_substitution,Aluminum busbar avoids copper scarcity and has Ready sheet and machining routes but current density and dielectric spacing must be modeled.
route_batch_02,ebf3_ebf_wire_guide_tip_body,ebf3_ebf_wire_guide_tip,existing_route_as_leaf,0.12,hardened_steel,local_derived,lunar_candidate_flagged,steel_shaft_machining_v0,surface_finishing_am_parts_v0;assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,,wire path tolerance; wear face finish; vacuum-compatible contact behavior,sensitivity_flag,medium,wire_feed_wear,Guide tip body is locally machinable but the wear surface and wire path tolerance are not ordinary structural requirements.
route_batch_02,ebf3_emi_filter_choke_bobbin_or_insulation_set,ebf3_emi_filter_choke_set,implemented_split_child,0.12,alumina_ceramic,local_derived,lunar_candidate_flagged,ceramic_forming_basic_v0,alumina_extraction_from_highlands_v0;ceramic_forming_basic_v0;ceramic_sintering_process_v0;surface_finishing_am_parts_v0,labor_bot_general_v0;chemical_reactor_basic;multi_axis_cnc_machining_center;pressing_mold_set;hydraulic_press;kiln_ceramic,,dielectric strength; winding support geometry; thermal cycling; low outgassing,sensitivity_flag,medium,HV_insulation;magnetic_component;implemented_split_child,Alumina insulation has local-derived material support but choke dielectric and winding geometry need flagged validation.
route_batch_02,ebf3_emi_filter_choke_winding_set,ebf3_emi_filter_choke_set,implemented_split_child,0.3,copper_magnet_wire,scarce_trace,earth_import,import_receiving_basic_v0,,labor_bot_general_v0,Copper magnet wire and qualified EMI winding insulation are scarce/high-risk and not closed by Ready local processes.,current density; insulation class; EMI impedance; thermal rise; vacuum outgassing,import_nominal,low,copper_scarcity;magnetic_component;implemented_split_child;semantic_audit:copper_magnet_wire_import,EMI choke winding is copper magnet wire with qualified insulation and EMI thermal behavior; count as Earth import in first simulation.
route_batch_02,ebf3_gun_column_optical_axis_datum_set,ebf3_gun_column,existing_route_as_leaf,0.25,precision_steel,local_derived,route_gap,steel_shaft_machining_v0,machining_basic_v0;surface_finishing_am_parts_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;alignment_tools,"Electron-gun optical-axis datum needs metrology, thermal drift, surface, and beam-axis acceptance beyond steel machining/alignment tools.",optical-axis alignment; datum stability; surface finish; thermal drift,import_until_gap_resolved,medium,electron_gun_precision;metrology;semantic_audit:beam_axis_metrology_gap,Gun-column datum is route_gap until metrology and beam-axis acceptance route exists.
route_batch_02,ebf3_gun_control_electrode,ebf3_fixed_electron_beam_gun,existing_route_as_leaf,0.08,molybdenum_or_tungsten,scarce_trace,earth_import,,,,No Ready local molybdenum or tungsten electrode route closes trace feedstock plus precision electron-gun geometry,emission-adjacent geometry; thermal stability; HV bias insulation; low contamination,import_nominal,low,refractory_trace;electron_gun_precision,Control electrode is low mass but performance-critical refractory hardware and should be direct Earth import for the first simulation.
route_batch_02,ebf3_gun_feeder_adapter_body,ebf3_gun_feeder_adapter,existing_route_as_leaf,0.42,steel,local_derived,lunar_candidate_flagged,steel_shaft_machining_v0,machining_basic_v0;sealing_and_assembly_basic_v0;leak_test_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,,vacuum structural fit; wire path alignment; sealing interface; low outgassing,sensitivity_flag,medium,vacuum_interface;wire_feed_alignment,Adapter body is locally machinable but vacuum and wire-path alignment keep it flagged.
route_batch_02,ebf3_gun_hv_insulator_ceramic_body,ebf3_gun_hv_insulator,existing_route_as_leaf,0.45,alumina_ceramic,local_derived,route_gap,ceramic_forming_basic_v0,alumina_extraction_from_highlands_v0;ceramic_forming_basic_v0;ceramic_sintering_process_v0;electrical_feedthrough_vacuum_fabrication_v0,labor_bot_general_v0;chemical_reactor_basic;pressing_mold_set;hydraulic_press;kiln_ceramic,"Local alumina does not close gun HV insulator creepage geometry, dielectric strength, vacuum cleanliness, and geometry inspection.",HV creepage and clearance; dielectric strength; vacuum cleanliness; geometry tolerance,import_until_gap_resolved,medium,HV_insulation;electron_gun_precision;semantic_audit:gun_hv_ceramic_gap,Gun HV insulator ceramic body is route_gap despite local alumina feedstock.
route_batch_02,ebf3_gun_main_lens_coil_assembly,ebf3_gun_main_magnetic_lens,existing_route_as_leaf,0.9,copper_magnet_wire,scarce_trace,earth_import,import_receiving_basic_v0,,labor_bot_general_v0,Copper magnet-wire beam-focus coil is import-first; local wire/winding routes are rejected for this first simulation.,magnetic field uniformity; winding insulation; thermal rejection; vacuum outgassing; beam focus stability,import_nominal,low,copper_scarcity;magnetic_component;electron_gun_precision;process_cleanup:import_route_only,The main lens coil remains Earth import; local wire/winding process fields were cleared to avoid implying closure.
route_batch_02,ebf3_gun_secondary_pickup_insulator,ebf3_gun_secondary_electron_pickup,existing_route_as_leaf,0.05,alumina_ceramic,local_derived,lunar_candidate_flagged,ceramic_forming_basic_v0,alumina_extraction_from_highlands_v0;ceramic_forming_basic_v0;ceramic_sintering_process_v0,labor_bot_general_v0;chemical_reactor_basic;pressing_mold_set;hydraulic_press;kiln_ceramic,,signal isolation; dielectric strength; vacuum cleanliness; collector clearance,sensitivity_flag,medium,HV_insulation;electron_gun_signal,Small alumina pickup insulator is a local candidate but signal isolation in the gun needs flagged dielectric checks.
route_batch_02,ebf3_fixed_side_screw_bearing_retainer_set,ebf3_fixed_side_screw_bearing_blocks,existing_route_as_leaf,0.15,steel,local_derived,lunar_candidate_flagged,steel_shaft_machining_v0,mounting_bracket_steel_forming_v0;assembly_process_bearing_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,,bearing preload retention; runout interface; vacuum-compatible surface,sensitivity_flag,medium,motion_precision,Retainer hardware is locally machinable steel but bearing preload and runout make it a flagged local route.
route_batch_02,ebf3_full_bridge_dc_busbar_set,ebf3_full_bridge_inverter,existing_route_as_leaf,0.9,aluminum_conductor,local_derived,lunar_candidate_flagged,sheet_making_from_ingot_1mm_v0,aluminum_housing_machining_v0;assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,,switching current; loop inductance; creepage and clearance; thermal rise,sensitivity_flag,medium,HV_power;aluminum_substitution,Aluminum busbar route is locally plausible but inverter current and insulation layout are flagged performance assumptions.
route_batch_02,ebf3_gun_cathode_ceramic_standoff_set,ebf3_gun_cathode_cartridge,existing_route_as_leaf,0.05,alumina_ceramic,local_derived,route_gap,ceramic_forming_basic_v0,alumina_extraction_from_highlands_v0;ceramic_forming_basic_v0;ceramic_sintering_process_v0;surface_finishing_am_parts_v0,labor_bot_general_v0;chemical_reactor_basic;multi_axis_cnc_machining_center;pressing_mold_set;hydraulic_press;kiln_ceramic,"Cathode-adjacent ceramic standoffs need dielectric, thermal shock, alignment, and vacuum cleanliness qualification beyond generic ceramic routes.",dielectric standoff strength; thermal shock; cathode alignment; vacuum cleanliness,import_until_gap_resolved,medium,HV_insulation;electron_gun_precision;semantic_audit:cathode_ceramic_gap,Cathode-region ceramic standoffs are a route gap until active-region dielectric/thermal qualification is modeled.
route_batch_02,ebf3_gun_cathode_radiation_shield_spacer_set,ebf3_gun_cathode_radiation_shield,existing_route_as_leaf,0.02,molybdenum_or_tungsten,scarce_trace,earth_import,,,,No Ready local refractory spacer route closes trace feedstock plus cathode thermal environment,high temperature stability; low vapor pressure; cathode spacing tolerance,import_nominal,low,refractory_trace;electron_gun_thermal,Small radiation-shield spacers are performance-critical refractory parts and should be imported in first simulation.
route_batch_02,ebf3_gun_trajectory_corrector_pole_piece_set,ebf3_gun_trajectory_corrector,existing_route_as_leaf,0.18,electrical_steel,local_derived,route_gap,electrical_steel_production_v0,steel_shaft_machining_v0;machining_basic_v0,labor_bot_general_v0;induction_forge_v0;rolling_mill_v0;multi_axis_cnc_machining_center;alignment_tools,"Beam steering pole pieces need permeability, hysteresis, pole geometry, and magnetic-field acceptance beyond electrical steel feedstock and CNC.",magnetic permeability; hysteresis; pole geometry; beam steering alignment,import_until_gap_resolved,medium,magnetic_component;electron_gun_precision;semantic_audit:trajectory_corrector_magnetic_gap,Trajectory-corrector pole pieces are route_gap until magnetic material property and field acceptance routes exist.
route_batch_02,ebf3_hv_cable_braided_shield,ebf3_hv_cable_to_gun,existing_route_as_leaf,0.18,plain_steel_or_aluminum_braid,local_derived,lunar_candidate_flagged,wire_forming_process_v0,steel_mesh_sheet_production_v0;spool_winding_basic_v0,labor_bot_general_v0;winding_drums,,shield coverage; termination resistance; bend fatigue; HV cable grounding,sensitivity_flag,medium,HV_cable;shield_termination;material_fix:no_stainless_without_trace_alloy_closure,Shield braid stays flagged local only as plain steel or aluminum braid; stainless alloy trace-element dependence is not assumed.
route_batch_02,ebf3_hv_cable_semiconductive_stress_control_layer,ebf3_hv_cable_to_gun,existing_route_as_leaf,0.08,conductive_polymer_composite,import_or_recycle,earth_import,,,,Polymer and controlled semiconductive stress layer chemistry is outside early lunar closure,field grading resistivity; dielectric compatibility; adhesion; vacuum/oil compatibility,import_nominal,low,polymer_scarcity;HV_cable,The semiconductive stress-control layer is specialty HV cable material and should be imported.
route_batch_02,ebf3_hv_tank_lid,ebf3_hv_tank_enclosure,existing_route_as_leaf,2,steel,local_derived,lunar_candidate_flagged,sheet_metal_cutting_v0,steel_ingot_cast_v0;sheet_making_from_ingot_v0;machining_basic_v0;sealing_and_assembly_basic_v0,labor_bot_general_v0;casting_furnace_v0;multi_axis_cnc_machining_center;assembly_tools_basic,,oil-tight seal face; HV clearance; service fastener preload; low outgassing,sensitivity_flag,medium,HV_tank;vacuum_or_oil_seal,HV tank lid is local steel fabrication but seal and HV clearance gates keep it flagged.
route_batch_02,ebf3_hv_fill_port,ebf3_hv_tank_fill_drain_ports,existing_route_as_leaf,0.12,steel,local_derived,lunar_candidate_flagged,steel_shaft_machining_v0,machining_basic_v0;sealing_and_assembly_basic_v0;leak_test_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,,thread sealing; oil compatibility; HV tank cleanliness; leak rate,sensitivity_flag,medium,HV_tank;seal_interface,Fill port is machinable steel but oil sealing and cleanliness require flagged simulation treatment.
route_batch_02,ebf3_hv_tank_temperature_sensor_mount,ebf3_hv_tank_temperature_sensor,existing_route_as_leaf,0.02,steel,local_derived,lunar_candidate_flagged,steel_shaft_machining_v0,machining_basic_v0;assembly_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,,sensor thermal contact; electrical isolation clearance; oil/vacuum cleanliness,sensitivity_flag,medium,sensor_interface;HV_tank,The mount is locally machinable but the sensor interface and HV tank environment need flags.
route_batch_02,ebf3_intermediate_wire_guide_wear_insert,ebf3_intermediate_wire_guide,existing_route_as_leaf,0.09,alumina_ceramic,local_derived,lunar_candidate_flagged,ceramic_forming_basic_v0,alumina_extraction_from_highlands_v0;ceramic_forming_basic_v0;ceramic_sintering_process_v0;surface_finishing_am_parts_v0,labor_bot_general_v0;chemical_reactor_basic;multi_axis_cnc_machining_center;pressing_mold_set;hydraulic_press;kiln_ceramic,,wear surface finish; wire friction; chipping resistance; vacuum cleanliness,sensitivity_flag,medium,wire_feed_wear;ceramic_precision,Alumina wear insert is plausible locally but wear face quality and chipping risk make it flagged.
route_batch_02,ebf3_matching_network_mounting_frame,ebf3_inverter_matching_network,existing_route_as_leaf,0.9,steel_structural_stock,local_derived,lunar_candidate_flagged,mounting_bracket_steel_forming_v0,steel_bar_stock_rolling_shop_v0;machining_basic_v0;assembly_basic_v0,labor_bot_general_v0;rolling_mill_v0;multi_axis_cnc_machining_center;assembly_tools_basic,,RF/HV clearance; frame stiffness; grounding interface; thermal drift,sensitivity_flag,medium,HV_RF_mount,Frame material route is Ready but matching-network clearances and grounding make it flagged.
route_batch_02,ebf3_linear_guide_carriage_retainer_set,ebf3_linear_guide_carriages,existing_route_as_leaf,0.25,steel,local_derived,lunar_candidate_flagged,steel_shaft_machining_v0,machining_basic_v0;assembly_process_bearing_v0;surface_finishing_am_parts_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;assembly_tools_basic,,carriage retention; rolling element clearance; vacuum lubricant compatibility; wear,sensitivity_flag,medium,motion_precision,Retainer set can be steel machined locally but linear guide rolling-contact behavior is a precision motion flag.
route_batch_02,ebf3_linear_guide_rail_mounting_hole_datum_set,ebf3_linear_guide_rails,existing_route_as_leaf,0.3,precision_steel,local_derived,lunar_candidate_flagged,steel_shaft_machining_v0,machining_basic_v0;surface_finishing_am_parts_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;alignment_tools,,datum hole position; rail straightness; alignment repeatability; mounting preload,sensitivity_flag,medium,motion_precision;metrology,Ready machining can form datum features but rail alignment tolerance is a simulation flag.
route_batch_02,ebf3_matching_network_inductor_core_set,ebf3_matching_network_inductor_set,implemented_split_child,0.45,ferrite_or_laminated_iron,local_derived,route_gap,ferrite_powder_synthesis_v0,ball_mill_ferrite_grinding_v0;electrical_steel_production_v0,labor_bot_general_v0;ball_mill_v0;induction_forge_v0;rolling_mill_v0,Ready routes cover ferrite powder or electrical steel only partially; no Ready core forming sintering lamination insulation or magnetic-property acceptance route,permeability; saturation flux; core loss; thermal rise; RF/HV insulation,import_until_gap_resolved,low,magnetic_component;implemented_split_child,Magnetic core manufacture is worth future local work but the current KB lacks a full Ready core route.
route_batch_02,ebf3_motion_drive_heat_spreader,ebf3_motion_control_drive_module,existing_route_as_leaf,0.5,aluminum,local_derived,lunar_candidate_flagged,heat_sink_extrusion_v0,aluminum_housing_machining_v0;surface_finishing_am_parts_v0,labor_bot_general_v0;multi_axis_cnc_machining_center,,thermal resistance; flatness; electronics isolation; temperature rise,sensitivity_flag,medium,thermal_electronics;highland_favored,Aluminum spreader is locally plausible but electronics thermal contact and isolation are flagged.
route_batch_02,ebf3_motor_mount_bracket_plate_set,ebf3_motor_mount_brackets,existing_route_as_leaf,0.65,steel,local_derived,lunar_candidate_flagged,mounting_bracket_steel_forming_v0,steel_shaft_machining_v0;machining_basic_v0,labor_bot_general_v0;multi_axis_cnc_machining_center;alignment_tools,,motor alignment; bracket stiffness; fastener preload; vibration,sensitivity_flag,medium,motion_precision,Steel bracket plates are local candidates with flagged motor alignment and stiffness requirements.
